,match_id,comp_id,season_id,date,home_name,home_id,away_name,away_id,home_score,away_score,home_xg_ft,away_xg_ft,home_xg_1h,away_xg_1h,home_xg_2h,away_xg_2h,home_sot_ft,away_sot_ft,home_sot_1h,away_sot_1h,home_sot_2h,away_sot_2h,home_shots_ft,away_shots_ft,home_shots_1h,away_shots_1h,home_shots_2h,away_shots_2h,home_corners_ft,away_corners_ft,home_corners_1h,away_corners_1h,home_corners_2h,away_corners_2h,home_fouls_ft,away_fouls_ft,home_fouls_1h,away_fouls_1h,home_fouls_2h,away_fouls_2h,home_offsides_ft,away_offsides_ft,home_offsides_1h,away_offsides_1h,home_offsides_2h,away_offsides_2h,home_yellows_ft,away_yellows_ft,home_yellows_1h,away_yellows_1h,home_yellows_2h,away_yellows_2h,home_poss_ft,away_poss_ft,home_poss_1h,away_poss_1h,home_poss_2h,away_poss_2h,home_reds_ft,away_reds_ft,home_reds_1h,away_reds_1h,home_reds_2h,away_reds_2h
177,mt_848947697,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Switzerland,tm_70912,Italy,tm_32805,0,0,0.0,0.0,,,,,2,7,0.0,4.0,2.0,3.0,8,10,1.0,6.0,7.0,4.0,8,2,2.0,0.0,6.0,2.0,16,7,,,,,0,5,0.0,3.0,0.0,2.0,4,1,1,1,3,0,48,52,42.0,58.0,54.0,46.0,0,0,0,0,0,0
178,mt_292091803,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Spain,tm_86522,Georgia,tm_53298,4,0,0.0,0.0,,,,,8,3,6.0,0.0,2.0,3.0,14,5,11.0,0.0,3.0,5.0,2,2,1.0,0.0,1.0,2.0,10,4,,,,,3,1,1.0,1.0,2.0,0.0,0,2,0,0,0,2,75,25,80.0,20.0,70.0,30.0,0,0,0,0,0,0
179,mt_454652106,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Romania,tm_32068,Liechtenstein,tm_17667,2,0,0.0,0.0,,,,,7,1,5.0,1.0,2.0,0.0,27,3,15.0,1.0,12.0,2.0,16,1,9.0,1.0,7.0,0.0,8,6,,,,,3,3,1.0,1.0,2.0,2.0,0,1,0,0,0,1,72,28,71.0,29.0,72.0,28.0,0,0,0,0,0,0
180,mt_080285988,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Germany,tm_28696,Armenia,tm_17007,6,0,0.0,0.0,,,,,12,1,7.0,1.0,5.0,0.0,23,3,12.0,2.0,11.0,1.0,6,0,2.0,0.0,4.0,0.0,7,6,,,,,4,1,3.0,0.0,1.0,1.0,0,1,0,0,0,1,76,24,76.0,24.0,77.0,23.0,0,0,0,0,0,0
181,mt_080285977,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Belgium,tm_32860,Czechia,tm_09485,3,0,0.0,0.0,,,,,6,4,3.0,1.0,3.0,3.0,16,12,10.0,3.0,6.0,9.0,4,3,3.0,1.0,1.0,2.0,8,15,,,,,2,2,1.0,1.0,1.0,1.0,3,1,1,1,2,0,53,47,59.0,41.0,48.0,52.0,0,0,0,0,0,0
182,mt_303704272,comp_2954,sn_270305,2021-09-05T16:00:00.000Z,Bulgaria,tm_65328,Lithuania,tm_65365,1,0,0.0,0.0,,,,,5,1,1.0,0.0,4.0,1.0,14,3,6.0,0.0,8.0,3.0,8,2,2.0,0.0,6.0,2.0,5,19,,,,,4,2,2.0,0.0,2.0,2.0,1,3,0,0,1,3,64,36,64.0,36.0,63.0,37.0,1,0,0,0,1,0
183,mt_727326579,comp_2954,sn_270305,2021-09-05T16:00:00.000Z,Iceland,tm_86544,North Macedonia,tm_32834,2,2,0.0,0.0,,,,,3,8,0.0,4.0,3.0,4.0,9,20,1.0,12.0,8.0,8.0,4,8,2.0,4.0,2.0,4.0,14,15,,,,,1,1,0.0,1.0,1.0,0.0,2,3,1,0,1,3,44,56,49.0,51.0,40.0,60.0,0,0,0,0,0,0
184,mt_848947089,comp_2954,sn_270305,2021-09-05T16:00:00.000Z,England,tm_53273,Andorra,tm_86059,4,0,0.0,0.0,,,,,6,1,1.0,1.0,5.0,0.0,20,1,7.0,1.0,13.0,0.0,5,0,1.0,0.0,4.0,0.0,13,16,,,,,6,0,3.0,0.0,3.0,0.0,1,6,0,2,1,4,88,12,89.0,11.0,88.0,12.0,0,0,0,0,0,0
185,mt_303704136,comp_2954,sn_270305,2021-09-05T16:00:00.000Z,Albania,tm_17513,Hungary,tm_70924,1,0,0.0,0.0,,,,,3,2,1.0,2.0,2.0,0.0,15,7,6.0,4.0,9.0,3.0,7,2,4.0,2.0,3.0,0.0,15,10,,,,,0,1,0.0,0.0,0.0,1.0,3,1,0,0,3,1,46,54,47.0,53.0,45.0,55.0,0,0,0,0,0,0
186,mt_848947640,comp_2954,sn_270305,2021-09-05T13:00:00.000Z,Belarus,tm_53246,Wales,tm_94101,2,3,0.0,0.0,,,,,3,7,2.0,2.0,1.0,5.0,7,17,5.0,6.0,2.0,11.0,2,6,1.0,4.0,1.0,2.0,17,10,,,,,2,3,2.0,1.0,0.0,2.0,2,1,2,1,0,0,34,66,37.0,63.0,30.0,70.0,0,0,0,0,0,0
187,mt_303704213,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Slovakia,tm_32733,Croatia,tm_41754,0,1,0.0,0.0,,,,,4,3,1.0,2.0,3.0,1.0,16,13,9.0,9.0,7.0,4.0,6,3,2.0,2.0,4.0,1.0,13,13,,,,,2,0,0.0,0.0,2.0,0.0,2,1,1,0,1,1,45,55,49.0,51.0,41.0,59.0,0,0,0,0,0,0
188,mt_575179342,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Faroe Islands,tm_17071,Denmark,tm_65124,0,1,0.0,0.0,,,,,3,8,2.0,4.0,1.0,4.0,5,19,2.0,11.0,3.0,8.0,1,10,1.0,7.0,0.0,3.0,18,7,,,,,0,4,0.0,1.0,0.0,3.0,3,2,0,1,3,1,20,80,22.0,78.0,19.0,81.0,1,0,0,0,1,0
189,mt_969863428,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Scotland,tm_41641,Moldova,tm_94208,1,0,0.0,0.0,,,,,7,1,6.0,0.0,1.0,1.0,16,6,8.0,4.0,8.0,2.0,7,3,4.0,3.0,3.0,0.0,13,12,,,,,2,2,0.0,1.0,2.0,1.0,0,1,0,0,0,1,54,46,54.0,46.0,53.0,47.0,0,0,0,0,0,0
190,mt_454652178,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Israel,tm_17398,Austria,tm_86533,5,2,0.0,0.0,,,,,7,7,3.0,4.0,4.0,3.0,9,19,3.0,13.0,6.0,6.0,4,3,1.0,1.0,3.0,2.0,8,12,,,,,3,3,2.0,2.0,1.0,1.0,3,2,1,0,2,2,41,59,41.0,59.0,42.0,58.0,0,0,0,0,0,0
191,mt_727326020,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Netherlands,tm_41792,Montenegro,tm_721624,4,0,0.0,0.0,,,,,12,1,5.0,0.0,7.0,1.0,28,4,14.0,1.0,14.0,3.0,9,0,3.0,0.0,6.0,0.0,13,11,,,,,1,0,0.0,0.0,1.0,0.0,1,4,0,2,1,2,72,28,71.0,29.0,72.0,28.0,0,0,0,0,0,0
192,mt_303704208,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Gibraltar,tm_0189159,Türkiye,tm_17049,0,3,0.0,0.0,,,,,3,9,1.0,5.0,2.0,4.0,3,21,1.0,9.0,2.0,12.0,2,8,0.0,5.0,2.0,3.0,9,6,,,,,2,8,1.0,3.0,1.0,5.0,2,1,2,1,0,0,25,75,22.0,78.0,28.0,72.0,0,0,0,0,0,0
193,mt_454652195,comp_2954,sn_270305,2021-09-04T18:45:00.000Z,Ukraine,tm_28630,France,tm_28952,1,1,0.0,0.0,,,,,3,5,3.0,2.0,0.0,3.0,8,16,7.0,8.0,1.0,8.0,3,3,1.0,1.0,2.0,2.0,9,6,,,,,1,1,0.0,0.0,1.0,1.0,2,1,0,0,2,1,39,61,39.0,61.0,39.0,61.0,0,0,0,0,0,0
194,mt_848947662,comp_2954,sn_270305,2021-09-04T16:00:00.000Z,Cyprus,tm_94680,Russia,tm_09203,0,2,0.0,0.0,,,,,3,4,1.0,3.0,2.0,1.0,16,9,5.0,6.0,11.0,3.0,6,4,1.0,4.0,5.0,0.0,8,19,,,,,4,2,2.0,1.0,2.0,1.0,2,3,1,0,1,3,42,58,33.0,67.0,51.0,49.0,0,0,0,0,0,0
195,mt_080285933,comp_2954,sn_270305,2021-09-04T16:00:00.000Z,Ireland,tm_53152,Azerbaijan,tm_94119,1,1,0.0,0.0,,,,,5,4,1.0,3.0,4.0,1.0,21,10,7.0,7.0,14.0,3.0,5,3,1.0,2.0,4.0,1.0,10,13,,,,,1,1,1.0,1.0,0.0,0.0,2,2,0,0,2,2,59,41,49.0,51.0,72.0,28.0,0,0,0,0,0,0
196,mt_727326051,comp_2954,sn_270305,2021-09-04T16:00:00.000Z,Slovenia,tm_09821,Malta,tm_53717,1,0,0.0,0.0,,,,,3,1,1.0,1.0,2.0,0.0,12,4,7.0,3.0,5.0,1.0,4,5,3.0,2.0,1.0,3.0,10,17,,,,,1,3,0.0,1.0,1.0,2.0,1,4,1,2,0,2,52,48,57.0,43.0,46.0,54.0,0,0,0,0,0,0
197,mt_848947658,comp_2954,sn_270305,2021-09-04T16:00:00.000Z,Serbia,tm_44175,Luxembourg,tm_86430,4,1,0.0,0.0,,,,,8,1,4.0,0.0,4.0,1.0,17,11,7.0,6.0,10.0,5.0,4,8,3.0,2.0,1.0,6.0,17,10,,,,,6,1,3.0,1.0,3.0,0.0,1,3,1,1,0,2,54,46,64.0,36.0,42.0,58.0,0,1,0,0,0,1
198,mt_303704257,comp_2954,sn_270305,2021-09-04T16:00:00.000Z,Latvia,tm_65386,Norway,tm_41500,0,2,0.0,0.0,,,,,2,12,2.0,4.0,0.0,8.0,2,23,2.0,10.0,0.0,13.0,3,9,1.0,5.0,2.0,4.0,8,10,,,,,0,1,0.0,0.0,0.0,1.0,2,0,0,0,2,0,30,70,25.0,75.0,34.0,66.0,0,0,0,0,0,0
199,mt_292091831,comp_2954,sn_270305,2021-09-04T13:00:00.000Z,Finland,tm_94162,Kazakhstan,tm_94197,1,0,0.0,0.0,,,,,4,2,2.0,0.0,2.0,2.0,13,8,9.0,5.0,4.0,3.0,4,3,3.0,2.0,1.0,1.0,8,13,,,,,0,0,,,,,1,3,0,0,1,3,57,43,62.0,38.0,51.0,49.0,0,0,0,0,0,0
200,mt_969863441,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Sweden,tm_86978,Spain,tm_86522,2,1,0.0,0.0,,,,,4,4,3.0,1.0,1.0,3.0,6,12,4.0,3.0,2.0,9.0,7,9,3.0,3.0,4.0,6.0,14,6,,,,,3,1,1.0,1.0,2.0,0.0,2,2,1,2,1,0,25,75,27.0,73.0,24.0,76.0,0,0,0,0,0,0
201,mt_616410549,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Italy,tm_32805,Bulgaria,tm_65328,1,1,0.0,0.0,,,,,8,2,4.0,2.0,4.0,0.0,27,4,8.0,3.0,19.0,1.0,10,0,0.0,0.0,10.0,0.0,9,12,,,,,5,0,4.0,0.0,1.0,0.0,2,2,1,1,1,1,79,21,75.0,25.0,85.0,15.0,0,0,0,0,0,0
202,mt_454652167,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,North Macedonia,tm_32834,Armenia,tm_17007,0,0,0.0,0.0,,,,,1,3,0.0,0.0,1.0,3.0,13,6,6.0,2.0,7.0,4.0,3,0,1.0,0.0,2.0,0.0,13,14,,,,,3,3,1.0,1.0,2.0,2.0,2,3,0,1,2,2,67,33,64.0,36.0,71.0,29.0,0,0,0,0,0,0
203,mt_131538791,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Liechtenstein,tm_17667,Germany,tm_28696,0,2,0.0,0.0,,,,,0,7,0.0,4.0,0.0,3.0,2,30,1.0,13.0,1.0,17.0,0,15,0.0,4.0,0.0,11.0,3,11,,,,,0,6,0.0,2.0,0.0,4.0,0,0,0,0,0,0,15,85,16.0,84.0,13.0,87.0,0,0,0,0,0,0
204,mt_848947636,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Lithuania,tm_65365,Northern Ireland,tm_65980,1,4,0.0,0.0,,,,,3,6,0.0,2.0,3.0,4.0,12,9,5.0,4.0,7.0,5.0,6,5,4.0,3.0,2.0,2.0,14,5,,,,,2,2,0.0,1.0,2.0,1.0,4,2,1,0,3,2,50,50,48.0,52.0,52.0,48.0,0,0,0,0,0,0
205,mt_080285911,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Iceland,tm_86544,Romania,tm_32068,0,2,0.0,0.0,,,,,3,6,2.0,4.0,1.0,2.0,13,19,7.0,10.0,6.0,9.0,8,2,4.0,1.0,4.0,1.0,11,9,,,,,3,3,3.0,3.0,0.0,0.0,2,4,0,2,2,2,55,45,51.0,49.0,59.0,41.0,0,0,0,0,0,0
206,mt_131538738,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Czechia,tm_09485,Belarus,tm_53246,1,0,0.0,0.0,,,,,6,2,3.0,1.0,3.0,1.0,24,7,14.0,3.0,10.0,4.0,12,2,5.0,1.0,7.0,1.0,9,9,,,,,1,0,1.0,0.0,0.0,0.0,1,1,0,0,1,1,66,34,69.0,31.0,64.0,36.0,0,0,0,0,0,0
207,mt_969863409,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Andorra,tm_86059,San Marino,tm_53436,2,0,0.0,0.0,,,,,5,2,5.0,1.0,0.0,1.0,16,15,12.0,4.0,4.0,11.0,9,7,5.0,1.0,4.0,6.0,23,14,,,,,1,0,1.0,0.0,0.0,0.0,2,2,0,0,2,2,54,46,66.0,34.0,40.0,60.0,0,0,0,0,0,0
208,mt_848947625,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Estonia,tm_70906,Belgium,tm_32860,2,5,0.0,0.0,,,,,3,9,2.0,4.0,1.0,5.0,10,25,5.0,12.0,5.0,13.0,4,9,3.0,5.0,1.0,4.0,9,7,,,,,3,1,1.0,0.0,2.0,1.0,1,2,0,0,1,2,27,73,24.0,76.0,30.0,70.0,0,0,0,0,0,0
209,mt_575179499,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Poland,tm_53264,Albania,tm_17513,4,1,0.0,0.0,,,,,4,4,2.0,4.0,2.0,0.0,6,12,2.0,7.0,4.0,5.0,2,3,1.0,1.0,1.0,2.0,25,10,,,,,2,4,1.0,0.0,1.0,4.0,2,5,0,3,2,2,49,51,52.0,48.0,46.0,54.0,0,0,0,0,0,0
210,mt_131538680,comp_2954,sn_270305,2021-09-02T18:45:00.000Z,Hungary,tm_70924,England,tm_53273,0,4,0.0,0.0,,,,,1,8,0.0,0.0,1.0,8.0,4,12,1.0,4.0,3.0,8.0,0,6,0.0,3.0,0.0,3.0,13,10,,,,,0,2,0.0,1.0,0.0,1.0,3,2,1,0,2,2,36,64,31.0,69.0,41.0,59.0,0,0,0,0,0,0
211,mt_575179334,comp_2954,sn_270305,2021-09-02T16:00:00.000Z,Georgia,tm_53298,Kosovo,tm_6293033,0,1,0.0,0.0,,,,,2,4,1.0,1.0,1.0,3.0,14,7,6.0,2.0,8.0,5.0,4,1,0.0,0.0,4.0,1.0,15,18,,,,,0,4,0.0,2.0,0.0,2.0,3,3,0,1,3,2,59,41,58.0,42.0,59.0,41.0,0,0,0,0,0,0
212,mt_848947674,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Russia,tm_09203,Croatia,tm_41754,0,0,0.0,0.0,,,,,3,2,1.0,0.0,2.0,2.0,8,15,4.0,7.0,4.0,8.0,3,6,2.0,2.0,1.0,4.0,8,6,,,,,2,1,1.0,0.0,1.0,1.0,2,0,1,0,1,0,40,60,41.0,59.0,40.0,60.0,0,0,0,0,0,0
213,mt_727326002,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Slovenia,tm_09821,Slovakia,tm_32733,1,1,0.0,0.0,,,,,5,2,3.0,1.0,2.0,1.0,9,11,5.0,4.0,4.0,7.0,2,4,2.0,0.0,0.0,4.0,16,20,,,,,1,0,0.0,0.0,1.0,0.0,2,2,0,0,2,2,48,52,57.0,43.0,37.0,63.0,0,0,0,0,0,0
214,mt_616410590,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Luxembourg,tm_86430,Azerbaijan,tm_94119,2,1,0.0,0.0,,,,,5,3,4.0,1.0,1.0,2.0,16,8,11.0,1.0,5.0,7.0,5,3,3.0,0.0,2.0,3.0,15,11,,,,,3,5,3.0,1.0,0.0,4.0,2,3,0,1,2,2,47,53,53.0,47.0,39.0,61.0,0,0,0,0,0,0
215,mt_454652181,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Portugal,tm_09479,Ireland,tm_53152,2,1,0.0,0.0,,,,,7,2,2.0,1.0,5.0,1.0,29,6,7.0,4.0,22.0,2.0,14,3,3.0,2.0,11.0,1.0,9,11,,,,,2,0,1.0,0.0,1.0,0.0,1,4,0,3,1,1,72,28,69.0,31.0,76.0,24.0,0,0,0,0,0,0
216,mt_727326037,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Malta,tm_53717,Cyprus,tm_94680,3,0,0.0,0.0,,,,,5,3,2.0,2.0,3.0,1.0,9,5,4.0,4.0,5.0,1.0,1,4,1.0,3.0,0.0,1.0,9,6,,,,,1,3,1.0,2.0,0.0,1.0,3,3,1,3,2,0,74,26,66.0,34.0,79.0,21.0,0,1,0,1,0,0
217,mt_575179318,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Norway,tm_41500,Netherlands,tm_41792,1,1,0.0,0.0,,,,,2,6,2.0,3.0,0.0,3.0,7,17,5.0,9.0,2.0,8.0,3,4,1.0,1.0,2.0,3.0,12,11,,,,,2,1,2.0,0.0,0.0,1.0,3,2,2,1,1,1,35,65,32.0,68.0,38.0,62.0,0,0,0,0,0,0
218,mt_303704261,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Latvia,tm_65386,Gibraltar,tm_0189159,3,1,0.0,0.0,,,,,4,1,1.0,0.0,3.0,1.0,23,4,9.0,1.0,14.0,3.0,6,0,3.0,0.0,3.0,0.0,14,13,,,,,2,1,0.0,1.0,2.0,0.0,1,3,1,2,0,1,63,37,65.0,35.0,61.0,39.0,0,0,0,0,0,0
219,mt_616410514,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Türkiye,tm_17049,Montenegro,tm_721624,2,2,0.0,0.0,,,,,5,4,3.0,2.0,2.0,2.0,15,9,8.0,4.0,7.0,5.0,2,3,1.0,2.0,1.0,1.0,17,15,,,,,3,2,1.0,2.0,2.0,0.0,4,4,1,0,3,4,60,40,57.0,43.0,66.0,34.0,0,0,0,0,0,0
220,mt_575179376,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,France,tm_28952,Bosnia & Herzegovina,tm_70240,1,1,0.0,0.0,,,,,2,2,2.0,2.0,0.0,0.0,9,6,7.0,3.0,2.0,3.0,4,6,3.0,1.0,1.0,5.0,10,6,,,,,2,2,2.0,1.0,0.0,1.0,1,1,1,0,0,1,54,46,66.0,34.0,42.0,58.0,1,0,0,0,1,0
221,mt_131538747,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Faroe Islands,tm_17071,Israel,tm_17398,0,4,0.0,0.0,,,,,1,9,1.0,5.0,0.0,4.0,9,13,3.0,8.0,6.0,5.0,7,2,2.0,1.0,5.0,1.0,14,11,,,,,2,1,0.0,1.0,2.0,0.0,1,0,0,0,1,0,41,59,39.0,61.0,42.0,58.0,0,0,0,0,0,0
222,mt_727326015,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Moldova,tm_94208,Austria,tm_86533,0,2,0.0,0.0,,,,,1,4,0.0,3.0,1.0,1.0,4,13,1.0,8.0,3.0,5.0,2,3,1.0,2.0,1.0,1.0,13,5,,,,,0,2,0.0,1.0,0.0,1.0,2,0,1,0,1,0,30,70,28.0,72.0,31.0,69.0,0,0,0,0,0,0
223,mt_131538616,comp_2954,sn_270305,2021-09-01T18:45:00.000Z,Denmark,tm_65124,Scotland,tm_41641,2,0,0.0,0.0,,,,,5,2,3.0,0.0,2.0,2.0,11,5,7.0,0.0,4.0,5.0,2,5,1.0,0.0,1.0,5.0,11,12,,,,,1,1,0.0,1.0,1.0,0.0,0,0,0,0,0,0,61,39,65.0,35.0,58.0,42.0,0,0,0,0,0,0
224,mt_616410523,comp_2954,sn_270305,2021-09-01T14:00:00.000Z,Kazakhstan,tm_94197,Ukraine,tm_28630,2,2,0.0,0.0,,,,,6,9,3.0,4.0,3.0,5.0,11,25,7.0,11.0,4.0,14.0,3,4,1.0,3.0,2.0,1.0,11,8,,,,,1,1,0.0,1.0,1.0,0.0,2,2,1,0,1,2,41,59,35.0,65.0,49.0,51.0,0,0,0,0,0,0
225,mt_292091869,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Liechtenstein,tm_17667,Iceland,tm_86544,1,4,0.0,0.0,,,,,3,11,0.0,6.0,3.0,5.0,3,26,0.0,13.0,3.0,13.0,1,13,0.0,8.0,1.0,5.0,10,10,,,,,0,2,0.0,1.0,0.0,1.0,0,0,0,0,0,0,31,69,30.0,70.0,33.0,67.0,0,0,0,0,0,0
226,mt_727326046,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Germany,tm_28696,North Macedonia,tm_32834,1,2,0.0,0.0,,,,,2,3,1.0,1.0,1.0,2.0,11,6,6.0,1.0,5.0,5.0,2,5,1.0,1.0,1.0,4.0,14,14,,,,,1,1,1.0,0.0,0.0,1.0,5,3,2,1,3,2,70,30,68.0,32.0,72.0,28.0,0,0,0,0,0,0
227,mt_969863470,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,England,tm_53273,Poland,tm_53264,2,1,0.0,0.0,,,,,4,1,2.0,0.0,2.0,1.0,10,4,5.0,0.0,5.0,4.0,7,0,2.0,0.0,5.0,0.0,11,17,,,,,3,1,2.0,1.0,1.0,0.0,0,1,0,0,0,1,64,36,69.0,31.0,57.0,43.0,0,0,0,0,0,0
228,mt_292091892,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,San Marino,tm_53436,Albania,tm_17513,0,2,0.0,0.0,,,,,1,5,0.0,1.0,1.0,4.0,4,26,2.0,8.0,2.0,18.0,0,15,0.0,7.0,0.0,8.0,10,15,,,,,2,3,1.0,1.0,1.0,2.0,2,0,1,0,1,0,21,79,18.0,82.0,24.0,76.0,0,0,0,0,0,0
229,mt_575179455,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Andorra,tm_86059,Hungary,tm_70924,1,4,0.0,0.0,,,,,3,5,2.0,1.0,1.0,4.0,4,16,3.0,5.0,1.0,11.0,1,4,1.0,4.0,0.0,0.0,20,9,,,,,0,0,,,,,4,2,2,1,2,1,24,76,22.0,78.0,27.0,73.0,0,0,0,0,0,0
230,mt_454652814,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Spain,tm_86522,Kosovo,tm_6293033,3,1,0.0,0.0,,,,,11,1,5.0,0.0,6.0,1.0,24,3,14.0,0.0,10.0,3.0,9,2,6.0,0.0,3.0,2.0,9,10,,,,,3,4,2.0,2.0,1.0,2.0,0,1,0,0,0,1,81,19,84.0,16.0,78.0,22.0,0,0,0,0,0,0
231,mt_131538669,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Bosnia & Herzegovina,tm_70240,France,tm_28952,0,1,0.0,0.0,,,,,2,2,2.0,1.0,0.0,1.0,4,13,2.0,7.0,2.0,6.0,4,8,1.0,5.0,3.0,3.0,12,10,,,,,1,3,1.0,2.0,0.0,1.0,3,3,1,0,2,3,44,56,38.0,62.0,50.0,50.0,0,0,0,0,0,0
232,mt_303704183,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Greece,tm_17035,Georgia,tm_53298,1,1,0.0,0.0,,,,,2,4,2.0,0.0,0.0,4.0,6,9,5.0,2.0,1.0,7.0,4,9,3.0,4.0,1.0,5.0,18,13,,,,,2,2,1.0,2.0,1.0,0.0,4,3,0,1,4,2,56,44,53.0,47.0,58.0,42.0,0,0,0,0,0,0
233,mt_131538654,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Lithuania,tm_65365,Italy,tm_32805,0,2,0.0,0.0,,,,,2,11,0.0,2.0,2.0,9.0,7,29,2.0,12.0,5.0,17.0,4,5,2.0,3.0,2.0,2.0,14,13,,,,,3,2,2.0,2.0,1.0,0.0,3,3,1,2,2,1,34,66,29.0,71.0,39.0,61.0,0,0,0,0,0,0
234,mt_454652807,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Northern Ireland,tm_65980,Bulgaria,tm_65328,0,0,0.0,0.0,,,,,3,1,1.0,0.0,2.0,1.0,14,3,4.0,1.0,10.0,2.0,12,2,1.0,0.0,11.0,2.0,17,17,,,,,3,5,2.0,3.0,1.0,2.0,3,3,1,2,2,1,70,30,63.0,37.0,76.0,24.0,0,0,0,0,0,0
235,mt_080285381,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Ukraine,tm_28630,Kazakhstan,tm_94197,1,1,0.0,0.0,,,,,10,2,5.0,1.0,5.0,1.0,28,5,14.0,4.0,14.0,1.0,7,1,2.0,1.0,5.0,0.0,7,14,,,,,0,0,,,,,2,6,0,3,2,3,71,29,76.0,24.0,67.0,33.0,0,0,0,0,0,0
236,mt_131538648,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Moldova,tm_94208,Israel,tm_17398,1,4,0.0,0.0,,,,,4,8,2.0,3.0,2.0,5.0,12,20,8.0,6.0,4.0,14.0,4,5,2.0,3.0,2.0,2.0,14,5,,,,,0,3,0.0,1.0,0.0,2.0,4,2,2,1,2,1,26,74,28.0,72.0,24.0,76.0,1,0,0,0,1,0
237,mt_080285378,comp_2954,sn_270305,2021-03-31T18:45:00.000Z,Scotland,tm_41641,Faroe Islands,tm_17071,4,0,0.0,0.0,,,,,6,2,3.0,1.0,3.0,1.0,12,7,8.0,2.0,4.0,5.0,1,5,1.0,1.0,0.0,4.0,9,13,,,,,3,1,0.0,1.0,3.0,0.0,1,1,0,1,1,0,65,35,71.0,29.0,59.0,41.0,0,0,0,0,0,0
